ID,P17,P45,P73,P84,P100,P112,P5,P10,P39,P107,P3,P15,P48,P75,P101,P24,P42,P76,P99
G8_3PS_3C_160,119119,193196,279285,301301,362362,382385,000000,108111,177179,372372,088088,127127,201201,266266,000000,148148,194194,288291,344363
G8_3PS_3C_170,119119,193196,282285,301301,362362,382385,000000,108111,175177,372372,092092,121127,201201,266268,346346,148148,192194,288288,344363
G8_3PS_3C_180,119119,193196,279282,301301,352352,382385,000000,108111,177177,372372,088088,123127,201201,266268,358358,148148,192194,275275,344358
G8_3PS_3C_190,119119,196196,282282,301301,352352,382382,082082,105108,179179,369369,088088,127127,201201,266266,360360,148148,190190,288288,363363
G8_3PS_3C_20,119119,193196,279282,301301,352362,385385,082082,108111,177177,372372,088092,123127,201201,266266,000000,148148,194194,291291,344344
G8_3PS_3C_200,119119,196196,282282,301301,362362,382382,000000,108111,179179,372372,088088,127127,201201,266266,360360,148148,194194,288288,363363
G8_3PS_3C_30,119119,196196,282282,301301,352352,382382,076076,108111,179179,372372,088088,123123,201201,266266,346346,148148,190190,291291,363363
G8_3PS_3C_40,119119,196196,282282,301301,352352,382382,000000,108111,177177,372372,092092,123123,201201,268268,346346,148148,192192,288288,358358
G8_3PS_3C_50,119119,196196,279279,301301,352352,382382,000000,108111,179179,372372,092092,123123,201201,268268,000000,148148,194194,291291,363363
G8_3PS_3C_60,119119,196196,282285,301301,352352,382385,082082,108108,177179,372372,088088,123127,201201,266266,000000,148148,194194,288288,344363
G8_3PS_3C_70,119119,196196,279282,301301,362362,382382,082082,108108,177177,372372,088092,127127,201201,266268,000000,148148,194194,288288,358363
G8_3PS_3C_80,119119,196196,279282,301301,352362,382382,082082,108108,179179,372372,088088,123123,201201,266266,000000,148148,190194,288291,363363
G8_3PS_3C_90,119119,196196,282282,301301,352352,382382,082082,105108,179179,372372,088088,123123,201201,266266,000000,148148,194194,291291,363363
G8_3PS_3F_1012,119119,193196,282282,301301,362362,382382,073073,108111,175175,363372,090090,123123,201201,268268,362362,148148,194194,288288,363363
G8_3PS_3F_1112,119119,196196,282282,301301,362362,382385,082082,108108,175177,363372,088092,121123,201201,266266,360360,148148,192194,275288,344363
G8_3PS_3F_112,119119,196196,282282,301301,362362,382385,082082,108108,177177,372372,088092,121121,201201,266266,000000,148148,192194,275288,344358
G8_3PS_3F_113,119119,196196,282282,301301,362362,382385,082082,108108,175177,372372,088092,121121,201201,266266,346346,148148,192194,275288,344363
G8_3PS_3F_1212,119119,196196,282282,301301,352362,382385,082082,105108,177177,372372,088090,123123,201201,266268,346346,148148,192192,275288,344358
G8_3PS_3F_1312,119119,196196,282282,301301,362362,382382,073073,108111,175177,372372,088090,121121,201201,266266,360360,148148,194194,288288,358363
G8_3PS_3F_1412,119119,193196,282282,301301,362362,382382,073073,108111,179179,372372,088090,121123,201201,266266,360362,148148,194194,288288,363363
G8_3PS_3F_1512,119119,193196,282282,301301,362362,382382,073073,108111,177179,372372,090090,121121,201201,266268,360360,148148,194194,288288,358363
G8_3PS_3F_1612,119119,193196,282282,301301,362362,382385,082082,108108,177177,372372,088092,121121,201201,266266,000000,148148,192194,275288,344358
G8_3PS_3F_1712,119119,196196,282282,301301,352352,382382,082082,108108,175175,363372,088088,123127,201201,266266,346346,148148,192192,288288,363363
G8_3PS_3F_1812,119119,196196,282282,301301,362362,382385,082082,108108,175177,372372,088092,121121,201201,266266,000000,148148,192194,275288,344363
G8_3PS_3F_212,119119,196196,279282,301301,352352,382385,082082,108108,177179,372372,088088,123123,201201,266266,000000,148148,192194,288288,344363
G8_3PS_3F_312,119119,196196,282282,301301,362362,382382,073073,108111,177179,372372,088090,121123,201201,266268,360360,148148,194194,288288,358363
G8_3PS_3F_412,119119,196196,282282,301301,362362,382385,082082,108108,177177,372372,090092,121123,201201,266268,346346,148148,192194,275288,344358
G8_3PS_3F_512,119119,193196,282282,301301,362362,382382,073073,108111,177179,372372,088090,121123,201201,266266,360360,148148,194194,288288,358363
G8_3PS_3F_612,119119,196196,000000,301301,362362,382385,082082,108108,177179,372372,088088,121123,201201,266266,000000,148148,192194,275288,344363
G8_3PS_3F_712,119119,193196,279282,301301,352352,382382,000000,108111,177179,372372,090090,123127,201201,268268,000000,148148,194194,275275,358363
G8_3PS_3F_912,119119,196196,282282,301301,362362,382382,073073,108111,177179,372372,090090,121123,201201,266268,000000,148148,194194,288288,358363
G8_3PS_4C_10,119119,196196,285285,301301,352352,385385,000000,108111,177177,372372,088088,123123,201201,266266,360360,148148,194194,291291,344344
G8_3PS_4C_100,119119,196196,279279,301301,352352,382382,073073,108111,175175,372372,088088,123123,201201,266266,346346,148148,194194,291291,363363
G8_3PS_4C_110,119119,196196,279279,301301,352352,385385,073073,108111,177177,372372,092092,123123,201201,268268,362362,148148,194194,288288,363363
G8_3PS_4C_120,119119,193193,279279,301301,352352,382382,073082,108111,175175,372372,092092,123123,201201,268268,346346,148148,194194,291291,363363
G8_3PS_4C_130,119119,196196,285285,301301,352352,385385,073073,108111,177177,369369,088088,121121,201201,266266,346346,148148,194194,291291,344344
G8_3PS_4C_140,119119,193196,282285,301301,352352,385385,082082,108108,177177,369369,088088,123123,201201,266268,360360,148148,194194,291291,344344
G8_3PS_4C_150,119119,193193,285285,301301,352362,382385,082082,108108,175177,369372,090092,123123,201201,268268,346346,148148,194194,291291,344363
G8_3PS_4C_160,119119,193193,285285,301301,352352,382382,000000,105108,175175,369369,088088,127127,201201,266266,360360,148148,194194,291291,363363
G8_3PS_4C_170,119119,193193,279282,301301,352352,382382,082082,105108,175175,372372,092092,123123,201201,268268,346360,148148,194194,291291,363363
G8_3PS_4C_180,119119,196196,282285,301301,352352,385385,082082,108111,177177,372372,088088,121121,201201,266266,360360,148148,194194,288288,344344
G8_3PS_4C_190,119119,193193,282285,301301,352352,382382,082082,105108,175175,369369,088088,123123,201201,266266,346360,148148,194194,291291,344344
G8_3PS_4C_20,119119,193196,279285,301301,352352,382385,082082,105108,175177,369372,088090,123123,201201,266268,346362,148148,194194,291291,344363
G8_3PS_4C_200,119119,193196,279285,301301,352352,382385,082082,105108,177177,369369,088088,123123,201201,266268,346346,148148,194194,291291,344363
G8_3PS_4C_30,119119,193193,285285,301301,352352,382382,000000,105108,175175,369369,088088,127127,201201,266266,346362,148148,194194,288288,363363
G8_3PS_4C_40,119119,193196,285285,301301,352352,385385,082082,108108,177177,369372,088090,121123,201201,266268,346346,148148,194194,291291,344344
G8_3PS_4C_50,119119,196196,285285,301301,352352,382385,073076,108108,175177,369372,088088,123127,201201,266266,360360,148148,194194,288291,344363
G8_3PS_4C_60,119119,196196,282285,301301,352352,385385,000000,108111,177177,369369,090090,123123,201201,268268,360360,148148,194194,291291,344344
G8_3PS_4C_70,119119,193196,285285,301301,352352,385385,082082,108108,175177,369372,088090,121123,201201,266268,346346,148148,194194,291291,344344
G8_3PS_4C_80,119119,193196,285285,301301,352352,382382,082082,108108,175175,369369,088092,121123,201201,266268,360360,148148,194194,275291,363363
G8_3PS_4C_90,119119,193196,285285,301301,352352,385385,082082,105108,175177,369372,088088,123123,201201,266266,360360,148148,194194,275288,344344
G8_3PS_4F_1010,119119,193193,279279,301301,362362,385385,082082,108111,177177,372372,092092,127127,201201,268268,346346,148148,194194,288288,341341
G8_3PS_4F_110,119119,193193,279279,301301,352352,385385,073073,108111,177177,372372,088088,127127,201201,266266,346346,148148,194194,291291,344344
G8_3PS_4F_111,119119,193193,279282,301301,352352,382385,073073,108111,175177,372372,088088,121127,201201,266266,346346,148148,194194,275291,344363
G8_3PS_4F_1110,119119,193193,279279,301301,362362,385385,073073,108111,177177,372372,092092,127127,201201,268268,367367,148148,194194,288288,344344
G8_3PS_4F_1210,119119,193193,279279,301301,352352,382382,073073,108111,175175,369369,088088,127127,201201,266266,346362,148148,194194,275275,363363
G8_3PS_4F_1310,119119,193193,285285,301301,352362,382382,082082,108111,175175,372372,088092,127127,201201,266268,346346,148148,194194,288291,363363
G8_3PS_4F_1410,119119,193193,279279,301301,352352,385385,076076,108111,177177,372372,092092,127127,201201,268268,367367,148148,194194,291291,344344
G8_3PS_4F_1510,119119,193196,279279,301301,352362,382385,082082,108111,175175,372372,088092,127127,201201,266268,367367,148148,194194,291291,341363
G8_3PS_4F_1610,119119,196196,279279,301301,352362,385385,073073,108111,177177,372372,088092,127127,201201,266268,367367,148148,194194,291291,344344
G8_3PS_4F_1710,119119,193193,279279,301301,352352,382382,073073,108111,175175,372372,092092,127127,201201,266266,346346,145145,194194,291291,363363
G8_3PS_4F_210,119119,193193,279279,301301,352352,385385,073073,108111,177177,372372,088088,127127,201201,266266,367367,148148,194194,288291,344344
G8_3PS_4F_211,119119,193196,279279,301301,352352,382385,073073,108111,175177,372372,088088,127127,201201,266266,360360,148148,194194,275288,344363
G8_3PS_4F_310,119119,193196,279282,301301,352362,385385,073073,108111,177177,372372,088092,127127,201201,266268,367367,148148,194194,291291,344344
G8_3PS_4F_311,119119,193196,279279,301301,352352,382385,073073,108111,175177,372372,088088,127127,201201,266266,360360,148148,194194,275288,344363
G8_3PS_4F_410,119119,193193,282285,301301,352362,382382,073073,108111,175175,369372,088092,127127,201201,268268,362362,148148,192194,275275,363363
G8_3PS_4F_510,119119,196196,279285,301301,352352,382385,082082,108111,175177,372372,088088,127127,201201,266266,367367,148148,194194,291291,344363
G8_3PS_4F_610,119119,196196,279285,301301,352362,382382,082082,108111,175175,372372,092092,121127,201201,268268,367367,148148,194194,291291,341363
G8_3PS_4F_710,119119,193193,279285,301301,362362,382382,082082,108111,175175,372372,088088,121121,201201,266266,346362,148148,194194,291291,363363
G8_3PS_4F_810,119119,193193,279279,301301,352352,385385,073073,108111,177177,372372,088088,127127,201201,266266,346346,148148,194194,291291,344344
G8_3PS_4F_910,119119,193193,279279,301301,352352,382382,073073,108111,175175,372372,092092,127127,201201,266266,362362,145145,194194,291291,363363
G8_3PS_5C_10,119119,196196,279279,301301,352352,382382,073073,108111,177177,372372,088088,127127,201201,268268,358358,148148,194194,291291,358358
G8_3PS_5C_100,119119,196196,279285,301301,352352,385385,082082,108108,177177,369372,088092,127127,201201,266268,346346,148148,194194,288291,344344
G8_3PS_5C_110,119119,193196,285285,301301,362362,382382,082082,105108,179179,372372,088088,121127,201201,266266,362362,148148,194194,288288,363363
G8_3PS_5C_120,119119,196196,279279,301301,352352,382382,000000,108111,177177,372372,088088,127127,201201,266266,360360,148148,194194,275275,344344
G8_3PS_5C_130,119119,196196,279279,301301,352352,385385,082082,105108,177177,372372,088088,123123,201201,268268,346346,148148,194194,275275,344344
G8_3PS_5C_140,119119,193193,279279,301301,352352,385385,082082,105108,177177,372372,088088,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PS_5C_150,119119,196196,279282,301301,352352,382385,082082,105108,177177,372372,088090,127127,201201,266268,360360,148148,194194,291291,344358
G8_3PS_5C_160,119119,196196,282282,301301,352352,382382,073073,108111,177177,372372,088088,127127,201201,266266,360360,148148,194194,288288,358358
G8_3PS_5C_170,119119,193196,279285,301301,352362,382385,082082,108108,175177,369372,088090,123123,201201,266268,346346,148148,194194,288291,344344
G8_3PS_5C_180,119119,196196,279279,301301,352352,382382,000000,108111,177177,372372,088088,123123,201201,266266,360360,148148,194194,291291,358358
G8_3PS_5C_190,119119,193196,282285,301301,352362,382382,082082,105108,175177,369372,088088,123127,201201,266266,360360,148148,194194,288291,358363
G8_3PS_5C_20,119119,196196,279285,301301,352362,382385,082082,108108,175177,369372,088088,123123,201201,266266,346346,148148,194194,288291,344344
G8_3PS_5C_200,119119,193196,279282,301301,352352,385385,082082,108108,177177,372372,090090,123127,201201,268268,346346,148148,194194,288288,344344
G8_3PS_5C_30,119119,193196,285285,301301,352352,385385,082082,108108,177177,369369,090090,123127,201201,268268,343343,148148,194194,288291,344344
G8_3PS_5C_40,119119,193196,282285,301301,352362,382382,082082,105108,175177,369372,088088,123127,201201,266266,360360,148148,192194,288291,358363
G8_3PS_5C_50,119119,193196,279285,301301,352362,382385,082082,108108,175177,369372,088088,123123,201201,266266,346346,148148,194194,288291,344344
G8_3PS_5C_60,119119,193193,285285,301301,362362,385385,082082,105108,177177,369369,090090,121121,201201,268268,346346,148148,194194,288288,344344
G8_3PS_5C_70,119119,196196,285285,301301,352352,385385,082082,108111,177177,369369,090090,123123,201201,268268,346346,148148,194194,288288,344344
G8_3PS_5C_80,119119,193196,279279,301301,352352,385385,082082,108108,177177,372372,088090,123123,201201,266268,346346,148148,194194,288291,344344
G8_3PS_5C_90,119119,196196,282285,301301,352362,382382,082082,105108,175177,369372,088088,121127,201201,266266,360360,148148,192194,288291,358363
G8_3PS_5F_1011,119119,193196,279285,301301,362362,382385,082082,108108,175177,369372,088088,127127,201201,266266,360360,148148,194194,275275,344363
G8_3PS_5F_110,119119,193196,285285,301301,362362,382385,082082,108108,175177,372372,088092,123127,201201,266268,346346,148148,194194,275288,344363
G8_3PS_5F_111,119119,193196,279285,301301,352362,382382,082082,105108,175175,369372,088092,123127,201201,266268,360360,148148,194194,275288,363363
G8_3PS_5F_1111,119119,196196,279279,301301,352362,382382,076076,108111,175175,372372,090092,123127,201201,266266,360360,148148,194194,275288,363363
G8_3PS_5F_1211,119119,196196,279279,301301,362362,385385,082082,105108,177177,372372,088088,127127,201201,266266,360360,148148,194194,275275,344344
G8_3PS_5F_1311,119119,196196,279279,301301,352362,382382,082082,105108,175175,372372,088088,123127,201201,266266,360360,148148,194194,275275,363363
G8_3PS_5F_1411,119119,196196,285285,301301,352352,382385,073073,108111,175177,369372,090090,123123,201201,266266,360360,148148,194194,288288,344363
G8_3PS_5F_1511,119119,196196,285285,301301,352362,382385,082082,108108,175177,369369,088090,123127,201201,266266,346346,148148,194194,275288,344363
G8_3PS_5F_1611,119119,196196,279279,301301,352362,382382,082082,105108,175175,372372,088088,123127,201201,266266,360360,148148,194194,275275,363363
G8_3PS_5F_210,119119,196196,285285,301301,352352,385385,073073,108111,177177,369369,090090,123123,201201,266266,346346,148148,194194,288288,344344
G8_3PS_5F_211,119119,196196,285285,301301,352362,385385,073073,108111,177177,369372,088088,127127,201201,266266,346346,148148,190194,275275,344344
G8_3PS_5F_310,119119,193196,279285,301301,352362,382382,082082,108108,175175,369372,088092,123127,201201,266268,346346,148148,194194,275288,363363
G8_3PS_5F_311,119119,193196,279279,301301,352362,382385,082082,105108,175177,372372,088088,127127,201201,266266,360360,148148,194194,275275,344363
G8_3PS_5F_410,119119,196196,285285,301301,352352,385385,073073,108111,177177,369372,090090,123123,201201,266266,360360,148148,194194,288288,344344
G8_3PS_5F_411,119119,196196,285285,301301,352362,382385,082082,108108,175177,369369,088090,123127,201201,266266,346346,148148,194194,275288,344363
